RIN,INCIDENT_DATE,LOCATION_DISTRICT,INCIDENT_REASON,REASON_FOR_FORCE,SUBJECT_GENDER,SUBJECT_RACE,SUBJECT_ROLE,SUBJECT_DESCRIPTION,REASON_FOR_FORCE1,TYPE_OF_FORCE_USED1,TYPE_OF_FORCE_USED2,TYPE_OF_FORCE_USED3,TYPE_OF_FORCE_USED4,NUMBER_EC_CYCLES,SUBJECT_INJURY_TYPE,OFFICER_INJURY_TYPE,OFFICER_YEARS_ON_FORCE,Y_COORDINATE,Y_COORDINATE.1,LOCATION_DISTRICT.1,LOCATION_FULL_STREET_ADDRESS_OR_INTERSECTION,LOCATION_LATITUDE,LOCATION_LONGITUDE,Unnamed: 24
171715,2/24/16,3,2,0,2,5,0,2,36,0,0,0,0,0,4,0,13,3107825,10107523,10,2612,,,
162412,6/29/15,9,0,0,2,2,0,2,15,0,0,0,0,0,0,0,6,3118901,10059339,3,2613,,,
176085,9/26/16,6,2,0,2,2,0,2,25,0,0,0,0,0,6,0,4,3135985,10117220,1,359,,,
163943,7/25/15,6,2,1,2,4,0,2,39,0,0,0,0,0,0,0,2,3128171,10100704,4,451,,,
175790,9/11/16,10,2,5,2,4,0,2,8,0,0,0,0,0,0,1,2,3133511,10083257,1,2528,,,
177589,12/31/16,4,2,0,1,4,0,2,8,0,0,0,0,0,0,0,10,3124737,10072056,1,2614,,,
177089,12/3/16,6,2,0,2,5,0,2,8,0,0,0,0,0,0,0,2,3134750,10123486,7,668,,,
159321,4/24/15,4,2,2,1,2,0,2,11,1,0,0,0,2,4,0,5,3144586,10082321,1,2615,,,
169165,11/30/15,6,5,0,1,2,0,2,5,0,0,0,0,0,1,0,4,3122029,10108513,4,2616,,,
161950,6/18/15,4,2,1,2,4,0,2,0,0,0,0,0,0,0,0,7,3121654,10066977,3,2617,,,
173846,5/8/16,9,2,1,1,4,0,2,8,0,0,0,0,0,0,0,16,3114770,10056363,3,2618,,,
177588,12/31/16,4,2,0,1,4,0,2,8,0,0,0,0,0,0,0,15,3124737,10072056,1,2614,,,
151447,9/5/14,8,0,1,2,2,0,2,1,0,0,0,0,0,0,0,10,3119088,10068126,0,1329,30.260492,-97.72776,
175556,9/1/16,8,2,1,1,2,0,2,24,0,0,0,0,0,0,0,9,3115505,10067183,9,2619,,,
176014,9/23/16,9,2,1,1,4,0,2,8,0,0,0,0,0,0,0,9,3118325,10056320,3,295,,,
162127,6/21/15,6,2,3,1,5,0,2,21,4,0,0,0,0,1,0,5,3123198,10109941,4,2620,,,
159961,5/6/15,9,2,0,1,5,0,2,0,3,0,0,0,3,1,2,5,3127457,10053856,3,2621,,,
143750,2/14/14,9,2,1,1,4,0,2,11,0,0,0,0,0,3,0,3,3118630,10058878,0,1036,30.234878,-97.729897,
160470,5/19/15,4,2,3,1,4,0,2,0,0,0,0,0,0,1,0,5,3122239,10066572,3,2622,,,
160521,5/19/15,9,2,0,1,4,0,2,0,2,0,0,0,1,4,2,11,3127800,10056392,3,37,,,
174090,5/23/16,6,2,0,1,4,0,2,8,0,0,0,0,0,4,0,1,3123464,10110594,4,2195,,,
175845,9/14/16,9,2,1,1,2,0,2,24,0,0,0,0,0,0,6,8,3116722,10064074,9,2623,30.222346,-97.836521,
177209,12/11/16,7,2,0,2,2,0,2,8,0,0,0,0,0,0,0,10,3103904,10037187,0,2624,,,
144492,3/7/14,8,3,1,1,5,0,2,17,0,0,0,0,0,0,0,6,3115096,10071386,0,2625,30.269441,-97.740392,
174104,5/16/16,7,2,1,1,5,0,2,47,0,0,0,0,0,0,1,9,3101178,10044981,2,143,,,
160685,5/21/15,6,2,0,2,4,0,2,21,0,0,0,0,0,1,0,3,3126924,10103871,4,2197,,,
153391,11/11/14,10,1,0,2,2,0,2,37,4,0,0,0,0,1,3,13,3124391,10085920,0,2626,,,
153419,11/11/14,10,1,0,2,2,0,2,37,0,0,0,0,0,1,0,6,3124391,10085920,0,2626,,,
152580,10/10/14,3,2,0,1,5,0,2,0,0,0,0,0,0,1,0,8,3115038,10076105,0,2627,30.282711,-97.739832,
149539,7/16/14,8,0,0,1,2,0,2,5,3,0,0,0,2,0,3,7,3115844,10070698,0,200,30.268139,-97.737759,
147983,5/25/14,6,0,0,1,4,0,2,5,0,0,0,0,0,0,0,4,3131300,10105344,0,2628,,,
156583,2/20/15,4,2,0,1,2,0,2,0,0,0,0,0,0,0,0,8,3149916,10081461,1,2629,,,
160101,5/7/15,1,1,1,1,5,0,2,11,0,0,0,0,0,0,0,8,3099756,10141270,6,2630,,,
149068,6/27/14,10,2,0,1,5,0,2,15,0,0,0,0,0,6,2,6,3137985,10087946,0,448,30.313718,-97.666739,
159121,4/20/15,10,2,0,2,5,0,2,0,0,0,0,0,0,1,0,5,3131854,10088137,1,2631,,,
160251,5/13/15,1,2,5,1,5,0,2,0,0,0,0,0,0,0,5,8,3126742,10122494,7,2632,,,
160264,5/13/15,1,2,5,1,5,0,2,0,0,0,0,0,0,0,0,0,3126742,10122494,7,2632,,,
171714,2/24/16,9,2,4,1,4,0,2,6,0,0,0,0,0,0,0,12,3129850,10060739,3,2633,,,
161844,6/16/15,6,2,5,1,2,0,2,1,1,0,0,0,1,4,0,3,3126305,10100689,4,1278,30.349781,-97.702458,
172333,3/13/16,8,2,0,1,2,0,2,10,0,0,0,0,0,0,0,14,3116085,10070257,9,1800,,,
165464,8/29/15,10,2,3,1,5,0,2,39,1,0,0,0,1,4,0,15,3127002,10096737,4,2634,,,
158922,4/16/15,7,2,0,1,5,0,2,0,1,0,0,0,1,4,0,9,3115014,10034167,2,2635,,,
155720,2/4/15,4,5,0,1,2,0,2,11,0,0,0,0,0,1,0,7,3136582,10075176,1,66,,,
155721,2/4/15,4,5,0,1,2,0,2,11,2,0,0,0,1,1,7,7,3136582,10075176,1,66,,,
170333,1/13/16,3,3,0,1,5,0,2,10,0,0,0,0,0,0,3,10,3117100,10073351,1,149,,,
177456,12/25/16,3,2,1,1,2,0,2,31,0,0,0,0,0,0,1,2,3125556,10083907,9,684,,,
160983,5/28/15,3,2,3,1,5,0,2,9,0,0,0,0,0,2,6,1,3117740,10089648,7,2453,,,
176433,10/19/16,10,2,3,1,5,0,2,47,0,0,0,0,0,0,1,9,3120116,10093884,4,2608,,,
146581,4/30/14,10,1,0,1,4,0,2,0,0,0,0,0,0,0,0,7,3129608,10090660,0,1516,,,
146620,4/30/14,10,1,0,1,4,0,2,0,0,0,0,0,0,0,0,12,3129608,10090660,0,1516,,,
144517,3/8/14,8,2,1,1,5,0,2,1,0,0,0,0,0,1,0,10,3115952,10070759,0,29,30.267644,-97.737698,
162809,7/4/15,6,3,0,2,5,0,2,0,0,0,0,0,0,1,0,3,3125710,10102520,4,2636,,,
172251,3/8/16,10,2,0,2,5,0,2,14,0,0,0,0,0,0,0,14,3121012,10093334,4,2637,,,
148500,6/15/14,4,2,0,1,4,0,2,0,0,0,0,0,0,4,0,5,3121577,10066655,0,2638,30.256556,-97.720011,
163061,7/8/15,1,2,2,1,2,0,2,15,1,0,0,0,2,4,0,13,3113109,10119255,7,2639,,,
144510,3/7/14,8,0,0,1,5,0,2,17,0,0,0,0,0,1,0,6,3115096,10071386,0,2625,30.269441,-97.740392,
149700,7/22/14,3,2,0,1,5,0,2,0,0,0,0,0,0,0,3,6,3114469,10079655,0,2640,30.292691,-97.741441,
175865,9/10/16,3,3,2,1,5,0,2,22,0,0,0,0,0,0,0,17,3113909,10079127,9,2641,,,
151744,9/13/14,4,2,0,1,2,0,2,0,2,0,0,0,1,0,0,9,3130476,10077019,0,2642,30.284522,-97.691241,
150519,8/13/14,6,2,0,1,4,0,2,5,1,0,0,0,1,4,0,3,3126672,10098863,0,2643,30.344599,-97.701888,
150500,8/13/14,6,2,4,1,4,0,2,5,3,0,0,0,1,3,0,9,3126672,10098863,0,2643,30.344599,-97.701888,
161604,6/9/15,6,1,0,1,4,0,2,1,0,0,0,0,0,4,0,3,3131038,10103850,4,2644,,,
146386,4/23/14,10,2,0,2,4,0,2,0,0,0,0,0,0,6,0,4,3133641,10090689,0,856,30.321956,-97.679408,
175846,9/12/16,5,2,0,1,4,0,2,8,0,0,0,0,0,4,1,6,3093757,10050676,5,2645,,,
171576,2/19/16,1,2,0,3,3,0,2,8,0,0,0,0,0,0,0,16,3110306,10128018,6,2646,,,
171004,2/3/16,9,2,2,1,4,0,2,10,0,0,0,0,0,1,2,11,3115725,10064199,9,165,,,
171007,2/3/16,9,2,2,1,4,0,2,19,0,0,0,0,0,2,0,8,3115725,10064199,9,165,,,
171045,2/3/16,9,2,0,1,4,0,2,25,0,0,0,0,0,6,0,4,3115725,10064199,9,165,,,
165203,8/24/15,9,2,3,1,2,0,2,2,0,0,0,0,0,0,0,14,3117578,10057197,3,2647,,,
176871,11/17/16,1,2,0,1,2,0,2,41,0,0,0,0,0,1,0,4,3112215,10133423,6,2648,,,
163762,7/21/15,6,2,0,1,2,0,2,1,2,0,0,0,6,4,2,9,3127683,10101287,4,2649,,,
163971,7/21/15,6,2,0,1,2,0,2,1,2,0,0,0,2,4,3,3,3127683,10101287,4,2649,,,
165383,8/24/15,9,2,3,1,2,0,2,2,0,0,0,0,0,0,0,3,3117578,10057197,3,2647,,,
175217,8/14/16,10,2,3,1,2,0,2,8,4,0,0,0,1,0,1,14,3130949,10094309,4,557,,,
147440,5/23/14,7,2,1,2,4,0,2,9,0,0,0,0,0,4,0,0,3112819,10044080,0,2566,30.194846,-97.74976,
162410,6/28/15,11,2,0,1,2,0,2,21,0,0,0,0,0,0,2,14,-,-,0,2650,,,
162522,6/28/15,11,2,0,1,2,0,2,21,0,0,0,0,0,0,8,13,-,-,0,2650,,,
173715,5/3/16,6,2,0,1,1,0,2,16,11,0,0,0,1,0,0,3,3127054,10103954,4,769,,,
150261,8/6/14,3,2,3,1,5,0,2,2,0,0,0,0,0,0,0,13,3109831,10070976,0,70,30.267899,-97.758223,
150162,8/2/14,5,2,0,1,4,0,2,11,0,0,0,0,0,0,2,7,3106636,10068576,0,2651,30.262451,-97.767161,
161482,6/5/15,5,2,0,1,4,0,2,0,0,0,0,0,0,11,0,13,3101544,10067285,5,1094,,,
152083,9/20/14,6,2,0,1,2,0,2,0,0,0,0,0,0,4,0,8,3122270,10108763,0,2652,30.371756,-97.71498,
162501,6/28/15,11,2,0,1,2,0,2,46,2,0,0,0,2,4,0,11,-,-,0,2650,,,
165804,9/3/15,3,2,1,1,2,0,2,12,0,0,0,0,0,6,3,14,3111496,10103382,10,2653,,,
165805,9/3/15,3,2,1,1,2,0,2,12,0,0,0,0,0,6,2,18,3111496,10103382,10,2653,,,
166985,10/2/15,3,2,0,2,2,0,2,0,0,0,0,0,0,6,1,2,3126868,10078022,1,1511,,,
171498,2/17/16,4,2,0,1,2,0,2,8,6,0,0,0,1,0,0,9,3150865,10082058,1,340,,,
154320,12/14/14,6,2,0,1,5,0,2,60,0,0,0,0,0,0,0,22,3128091,10113742,0,2654,30.385647,-97.696063,
154103,12/14/14,6,2,1,1,5,0,2,0,8,0,0,0,0,0,0,7,3128091,10113742,0,2654,30.385647,-97.696063,
154105,12/14/14,6,2,0,1,5,0,2,79,1,0,0,0,1,4,0,7,3128091,10113742,0,2654,30.385647,-97.696063,
154319,12/14/14,6,2,0,1,5,0,2,60,0,0,0,0,0,0,0,7,3128091,10113742,0,2654,30.385647,-97.696063,
158903,4/16/15,7,2,0,1,5,0,2,0,0,0,0,0,0,0,2,8,3115014,10034167,2,2635,,,
170440,1/16/16,7,2,0,1,5,0,2,41,0,0,0,0,0,0,0,9,3105649,10044814,2,2655,,,
170464,1/16/16,7,2,0,1,5,0,2,25,5,0,0,0,1,4,0,6,3105649,10044814,2,2655,,,
156582,2/20/15,4,2,1,1,2,0,2,0,0,0,0,0,0,0,0,2,3149916,10081461,1,2629,,,
167162,10/6/15,4,2,0,1,2,0,2,38,3,0,0,0,1,0,0,7,3141970,10085915,1,2656,,,
162413,6/28/15,11,2,0,1,2,0,2,0,0,0,0,0,0,0,2,12,-,-,0,2650,,,
175407,8/22/16,8,2,0,1,5,0,2,31,8,0,0,0,1,4,0,9,3113155,10071257,9,1702,,,
175387,8/22/16,8,2,0,1,5,0,2,31,0,0,0,0,0,0,2,15,3113155,10071257,9,1702,,,
174678,7/5/16,7,2,0,2,4,0,2,8,0,0,0,0,0,0,0,6,3110174,10044598,2,2657,,,
161823,6/5/15,5,2,1,1,4,0,2,0,0,0,0,0,0,4,0,22,3101544,10067285,5,1094,,,
177075,11/30/16,4,2,0,1,5,0,2,14,0,0,0,0,0,4,0,7,3127048,10074220,1,2574,,,
161964,6/18/15,4,2,1,2,4,0,2,0,0,0,0,0,0,0,0,5,3121654,10066977,3,2617,,,
148539,6/15/14,10,2,0,1,2,0,2,21,4,0,0,0,0,1,0,3,3129997,10096983,0,40,30.338618,-97.692566,
174695,7/5/16,7,2,0,2,4,0,2,8,0,0,0,0,0,0,0,10,3110174,10044598,2,2657,,,
166984,10/2/15,3,2,0,2,2,0,2,17,0,0,0,0,0,6,0,8,3126868,10078022,1,1511,,,
150339,8/7/14,6,2,0,1,2,0,2,0,0,0,0,0,0,4,2,6,3131764,10104394,0,636,30.359502,-97.68525,
147981,6/2/14,10,2,0,1,2,0,2,18,15,0,0,0,0,0,1,6,3132527,10082364,0,2658,30.298785,-97.684508,
167124,10/6/15,4,2,6,1,2,0,2,38,10,0,0,0,3,4,0,5,3141970,10085915,1,2656,,,
175557,9/1/16,8,2,0,1,2,0,2,24,0,0,0,0,0,0,0,3,3115505,10067183,9,2619,,,
148001,6/2/14,1,2,0,1,4,0,2,5,0,0,0,0,0,0,0,14,3129057,10128064,0,2659,,,
146041,4/10/14,8,2,1,2,4,0,2,3,0,0,0,0,0,0,0,6,3115952,10070759,0,29,30.267644,-97.737698,
154839,1/7/15,3,2,2,1,4,0,2,39,0,0,0,0,0,6,2,14,3118657,10084585,9,2660,,,
154841,1/7/15,3,2,5,1,4,0,2,39,0,0,0,0,0,6,0,14,3118657,10084585,9,2660,,,
170065,1/3/16,7,2,1,1,2,0,2,8,15,0,0,0,0,0,0,18,3084628,10036995,5,575,,,
150099,7/31/14,8,2,5,1,5,0,2,1,0,0,0,0,0,0,0,7,3115747,10070360,0,932,30.266792,-97.738272,
154899,1/11/15,5,2,0,1,4,0,2,2,0,0,0,0,0,4,0,2,3106196,10066779,5,2251,,,
168704,11/24/15,8,2,0,1,2,0,2,27,0,0,0,0,0,0,1,16,3115886,10070835,9,120,,,
175304,8/14/16,10,2,3,1,2,0,2,8,0,0,0,0,0,0,1,15,3130949,10094309,4,557,,,
176589,10/30/16,6,2,2,1,4,0,2,10,0,0,0,0,0,4,0,8,3127076,10107949,4,2661,30.369208,-97.699851,
156005,2/8/15,7,2,0,1,4,0,2,11,0,0,0,0,0,0,0,17,3112607,10043242,2,2662,,,
174972,7/20/16,10,2,3,2,4,0,2,41,0,0,0,0,0,0,0,1,3129987,10089887,1,2663,,,
160975,5/25/15,10,2,0,1,2,0,2,9,1,0,0,0,2,1,0,5,3129997,10096983,4,40,30.338618,-97.692566,
176131,10/4/16,8,0,5,1,2,0,2,8,0,0,0,0,0,6,2,17,3115885,10070621,9,336,,,
150262,8/6/14,3,3,0,2,5,0,2,9,0,0,0,0,0,0,3,19,3117100,10073351,0,149,30.274993,-97.732749,
150614,8/6/14,3,3,0,2,5,0,2,9,0,0,0,0,0,0,0,16,3117100,10073351,0,149,30.274993,-97.732749,
149399,7/4/14,6,2,0,1,4,0,2,1,1,0,0,0,1,4,0,15,3124684,10112393,0,2664,30.381761,-97.70665,
148005,6/3/14,10,2,0,2,5,0,2,15,0,0,0,0,0,0,5,8,3124680,10095139,0,2665,30.334301,-97.707966,
146459,4/25/14,5,2,0,1,5,0,2,0,1,0,0,0,1,4,0,9,3107726,10051185,0,2666,30.214565,-97.766759,
177527,12/28/16,4,3,0,1,4,0,2,8,0,0,0,0,0,0,0,9,3129485,10068059,3,2667,,,
174730,7/6/16,8,1,1,1,2,0,2,14,0,0,0,0,0,0,0,13,3117046,10068184,3,2604,30.260828,-97.734335,
152786,10/22/14,10,2,0,1,2,0,2,1,0,0,0,0,0,0,0,8,3129997,10096983,0,40,30.338618,-97.692566,
152803,10/22/14,10,2,0,1,2,0,2,1,0,0,0,0,0,4,0,5,3129997,10096983,0,40,30.338618,-97.692566,
152785,10/22/14,10,2,0,1,2,0,2,1,1,0,0,0,2,4,2,3,3129997,10096983,0,40,30.338618,-97.692566,
153290,11/6/14,9,2,0,1,5,0,2,0,0,0,0,0,0,0,0,7,3119151,10056092,0,2668,30.227745,-97.728378,
153321,11/6/14,9,2,0,1,5,0,2,0,0,0,0,0,0,0,0,6,3119151,10056092,0,2668,30.227745,-97.728378,
168454,11/4/15,6,2,1,2,5,0,2,1,0,0,0,0,0,6,0,3,3129221,10111955,4,372,,,
175348,8/16/16,10,2,0,1,5,0,2,14,0,0,0,0,0,6,0,5,3130322,10093311,1,277,,,
144289,2/23/14,9,2,0,1,4,0,2,0,0,0,0,0,0,4,0,4,3128846,10058778,0,397,30.222346,-97.836521,
160979,5/25/15,10,2,0,1,2,0,2,9,0,0,0,0,0,0,2,14,3129997,10096983,4,40,30.338618,-97.692566,
160786,5/25/15,10,2,0,1,2,0,2,9,1,0,0,0,5,1,0,0,3129997,10096983,4,40,30.338618,-97.692566,
148260,6/8/14,6,2,1,1,4,0,2,0,0,0,0,0,0,0,0,3,3131119,10112272,0,2601,30.381222,-97.686778,
163827,7/23/15,7,5,3,1,4,0,2,0,0,0,0,0,0,0,0,19,3117697,10044372,2,2669,,,
163842,7/23/15,7,5,1,1,4,0,2,11,0,0,0,0,0,0,0,13,3117697,10044372,2,2669,,,
163861,7/23/15,7,5,4,1,4,0,2,11,0,0,0,0,0,0,0,11,3117697,10044372,2,2669,,,
163862,7/23/15,7,5,1,1,4,0,2,0,0,0,0,0,0,0,0,8,3117697,10044372,2,2669,,,
163983,7/23/15,7,5,1,1,4,0,2,20,0,0,0,0,0,0,0,20,3117697,10044372,2,2669,,,
166497,9/21/15,10,2,0,1,4,0,2,0,0,0,0,0,0,0,0,5,3121224,10106033,7,257,,,
146097,4/16/14,6,3,0,1,1,0,2,21,0,0,0,0,0,0,0,10,3129518,10106568,0,2670,30.365637,-97.692274,
156110,2/12/15,3,0,5,1,2,0,3,1,0,0,0,0,0,0,0,11,3117100,10073351,1,149,,,
155260,1/23/15,10,0,0,2,5,0,3,3,0,0,0,0,0,0,0,5,3124348,10094026,4,2671,,,
174784,7/3/16,7,2,2,1,5,0,1,33,5,0,0,0,3,4,0,9,3106736,10041724,2,1796,,,
156644,2/23/15,4,2,0,1,4,0,2,0,0,0,0,0,0,0,0,5,3145048,10082812,1,2672,,,
156921,2/23/15,4,2,0,1,4,0,2,0,0,0,0,0,0,0,0,2,3145048,10082812,1,2672,,,
156741,2/24/15,1,2,5,1,5,0,2,1,0,0,0,0,0,0,0,13,3114876,10121429,6,2673,,,
156585,2/21/15,4,2,3,1,4,0,2,21,0,0,0,0,0,0,0,7,3126901,10069000,3,2674,,,
156601,2/21/15,4,2,3,1,4,0,2,0,0,0,0,0,0,6,0,8,3126901,10069000,3,2674,,,
171993,3/6/16,7,2,0,1,4,0,2,10,10,0,0,0,1,4,0,3,3112702,10040352,2,2598,,,
164928,8/17/15,1,2,3,1,5,0,2,1,0,0,0,0,0,4,0,10,3094982,10135595,6,2675,,,
176964,11/20/16,9,5,0,2,4,0,2,14,0,0,0,0,0,0,0,4,3119262,10059823,3,376,,,
176434,10/19/16,10,2,3,1,5,0,2,47,0,0,0,0,0,0,0,6,3120116,10093884,4,2608,,,
146619,4/30/14,10,1,0,1,4,0,2,0,0,0,0,0,0,0,0,7,3129608,10090660,0,1516,,,
163144,7/9/15,10,2,3,1,2,0,2,0,0,0,0,0,0,0,0,13,3128212,10089771,1,99,,,
163181,7/9/15,10,2,3,1,2,0,2,0,2,0,0,0,2,0,0,14,3128212,10089771,1,99,,,
173997,5/16/16,8,2,0,1,2,0,2,10,0,0,0,0,0,6,0,18,3116286,10070603,9,1936,,,
149163,6/27/14,10,2,0,1,5,0,2,15,0,0,0,0,0,16,0,7,3137985,10087946,0,448,30.313718,-97.666739,
152987,10/29/14,10,0,1,2,4,0,2,0,0,0,0,0,0,0,0,13,3129036,10093637,0,2676,30.329942,-97.694329,
154502,12/29/14,4,5,0,1,2,0,2,5,0,0,0,0,0,0,0,8,3136236,10079542,0,2677,30.290529,-97.672791,
149241,7/2/14,1,2,3,1,5,0,2,21,0,0,0,0,0,1,0,11,3093938,10137623,0,2678,30.453364,-97.802517,
162128,6/22/15,6,2,0,2,5,0,2,0,0,0,0,0,0,0,0,3,3128036,10099044,4,930,,,
160922,5/27/15,8,2,0,2,2,0,2,3,0,0,0,0,0,0,0,9,3114472,10070855,9,2679,,,
155722,2/4/15,4,2,0,1,5,0,2,2,1,0,0,0,1,1,0,5,3122137,10065592,3,195,,,
173747,5/2/16,8,3,0,2,5,0,2,10,0,0,0,0,0,1,8,4,3116535,10071770,1,2680,,,
177074,11/30/16,4,2,0,1,5,0,2,14,5,0,0,0,2,4,0,3,3127048,10074220,1,2574,,,
172353,3/12/16,7,2,5,1,4,0,2,10,0,0,0,0,0,0,0,18,3114635,10046062,2,842,,,
153923,12/4/14,4,2,0,1,2,0,2,0,9,0,0,0,0,0,0,5,3122226,10071471,0,2681,30.269548,-97.717557,
157863,3/24/15,10,1,0,1,5,0,2,2,1,0,0,0,2,2,2,5,3122694,10088477,4,2682,,,
160183,5/11/15,5,2,1,1,5,0,2,39,0,0,0,0,0,0,0,9,3095539,10049644,5,2683,,,
152365,10/2/14,10,2,0,2,5,0,2,0,0,0,0,0,0,0,0,11,3116967,10101967,0,2684,,,
152424,9/27/14,9,0,1,2,4,0,2,9,0,0,0,0,0,6,0,6,3119263,10059823,0,376,30.237723,-97.727576,
173994,5/16/16,8,2,0,1,2,0,2,8,0,0,0,0,0,6,0,15,3116286,10070603,9,1936,,,
152288,9/27/14,9,0,1,2,4,0,2,23,0,0,0,0,0,6,0,6,3119263,10059823,0,376,30.237723,-97.727576,
174907,7/20/16,10,2,3,2,4,0,2,41,0,0,0,0,0,0,1,6,3129987,10089887,1,2663,,,
150366,7/24/14,9,2,5,1,5,0,2,13,2,0,0,0,8,1,0,21,3118746,10057155,0,1707,30.230002,-97.730808,
150367,7/24/14,9,2,0,1,5,0,2,0,0,0,0,0,0,0,0,4,3118746,10057155,0,1707,30.230002,-97.730808,
150368,7/24/14,9,2,0,1,5,0,2,0,0,0,0,0,0,0,0,6,3118746,10057155,0,1707,30.230002,-97.730808,
150365,7/24/14,9,2,2,1,5,0,2,13,10,0,0,0,3,11,0,9,3118746,10057155,0,1707,30.230002,-97.730808,
162221,6/23/15,7,2,0,2,5,0,2,1,0,0,0,0,0,6,0,17,3088038,10031769,5,2685,,,
170706,1/25/16,9,2,0,1,4,0,2,16,0,0,0,0,0,1,0,7,3117186,10052030,3,2686,,,
160186,5/11/15,4,2,0,2,4,0,2,0,0,0,0,0,0,0,0,8,3129348,10071528,1,968,,,
160187,5/11/15,4,2,0,2,4,0,2,0,0,0,0,0,0,0,0,5,3129348,10071528,1,968,,,
174140,5/26/16,3,2,0,1,4,0,2,10,0,0,0,0,0,4,0,5,3113998,10076159,9,2687,,,
154979,1/14/15,6,0,0,1,2,0,2,0,0,0,0,0,0,0,0,7,3130788,10104005,4,2688,,,
165866,9/3/15,3,2,1,1,2,0,2,12,0,0,0,0,0,6,0,12,3111496,10103382,10,2653,,,
150101,7/31/14,10,2,1,1,5,0,2,15,0,0,0,0,0,4,0,11,3119171,10097875,0,193,30.342184,-97.725386,
150100,7/31/14,10,2,1,1,5,0,2,15,0,0,0,0,0,4,0,8,3119171,10097875,0,193,30.342184,-97.725386,
155839,2/4/15,4,2,0,1,5,0,2,2,0,0,0,0,0,1,0,13,3122137,10065592,3,195,,,
162621,6/23/15,7,2,0,2,5,0,2,2,0,0,0,0,0,6,0,6,3088038,10031769,5,2685,,,
173272,4/8/16,5,2,0,1,5,0,2,8,0,0,0,0,0,0,0,22,3074753,10053638,8,168,,,
177206,12/12/16,7,5,0,2,5,0,2,6,0,0,0,0,0,6,0,9,3114934,10042884,2,2689,,,
169429,12/12/15,3,3,0,1,5,0,2,39,0,0,0,0,0,1,8,7,3116494,10102601,7,189,,,
175725,8/14/16,10,2,0,1,2,0,2,10,0,0,0,0,0,0,1,9,3130949,10094309,4,557,,,
150120,7/31/14,10,2,1,1,5,0,2,15,0,0,0,0,0,4,0,24,3119171,10097875,0,193,30.342184,-97.725386,
177404,12/20/16,1,2,3,2,5,0,2,8,0,0,0,0,0,0,0,17,3081085,10125283,6,190,,,
144489,3/5/14,5,5,0,1,2,0,2,0,0,0,0,0,0,1,3,19,3098534,10050841,0,2690,30.214185,-97.793992,
142529,1/16/14,7,2,0,3,3,0,2,0,3,0,0,0,1,0,0,10,3103763,10047797,0,2691,30.20549,-97.77798,
164964,8/17/15,1,2,3,1,5,0,2,1,0,0,0,0,0,4,0,5,3094982,10135595,6,2675,,,
175758,9/13/16,9,2,1,1,4,0,2,22,0,0,0,0,0,0,0,16,3132893,10053398,2,187,,,
150323,8/7/14,6,2,0,1,2,0,2,0,1,0,0,0,2,4,0,3,3131764,10104394,0,636,30.359502,-97.68525,
161543,6/8/15,5,2,0,1,5,0,2,1,0,0,0,0,0,0,0,3,3103508,10063116,5,2692,,,
161945,6/8/15,5,2,0,1,5,0,2,1,0,0,0,0,0,0,1,9,3103508,10063116,5,2692,,,
155542,1/30/15,7,2,0,1,4,0,2,0,3,0,0,0,1,0,0,15,3114812,10044594,2,2693,,,
146641,5/2/14,8,1,0,1,2,0,2,5,3,0,0,0,1,0,2,16,3118803,10068659,0,1561,30.261716,-97.728878,
167082,10/5/15,6,1,0,1,5,0,2,0,2,0,0,0,2,4,0,4,3121498,10107809,4,2694,,,
171011,10/5/15,6,3,0,1,5,0,2,0,0,0,0,0,0,0,0,3,3121498,10107809,4,2694,,,
170912,1/31/16,10,2,3,1,4,0,2,64,10,0,0,0,1,1,0,7,3131561,10087366,1,2695,,,
146645,5/2/14,8,1,0,1,2,0,2,5,3,0,0,0,1,0,0,6,3118803,10068659,0,1561,30.261716,-97.728878,
156781,2/24/15,9,2,1,1,2,0,2,12,0,0,0,0,0,0,0,7,3122189,10058144,3,1234,,,
176816,11/14/16,5,0,0,2,2,0,2,19,0,0,0,0,0,0,0,15,3107228,10062327,9,2696,,,
176831,11/14/16,5,0,0,2,2,0,2,19,0,0,0,0,0,0,0,16,3107228,10062327,9,2696,,,
156742,2/24/15,9,2,0,1,2,0,2,0,0,0,0,0,0,0,0,5,3122189,10058144,3,1234,,,
169635,12/20/15,10,2,1,1,2,0,2,0,0,0,0,0,0,0,1,7,3138133,10089444,1,2697,,,
161586,6/8/15,3,2,0,2,4,0,2,11,0,0,0,0,0,0,0,7,3113254,10082729,9,161,,,
150320,8/7/14,7,5,0,1,2,0,2,0,0,0,0,0,0,0,0,6,3099455,10036352,0,2698,,,
146365,4/22/14,12,5,0,1,5,0,2,0,0,0,0,0,0,0,2,14,3131089,10138983,0,2699,30.454754,-97.684367,
146350,4/22/14,12,5,0,1,5,0,2,0,1,0,0,0,1,0,3,16,3131089,10138983,0,2699,30.454754,-97.684367,
154764,1/2/15,9,2,3,2,5,0,2,9,0,0,0,0,0,1,3,7,3124262,10057181,3,2700,,,
154859,1/2/15,9,2,1,2,5,0,2,11,0,0,0,0,0,1,0,6,3124262,10057181,3,2700,,,
174796,7/12/16,4,2,1,2,2,0,2,10,0,0,0,0,0,6,0,9,3124090,10073535,1,2701,,,
173998,5/14/16,3,2,0,2,2,0,2,8,0,0,0,0,0,0,0,15,3119190,10079092,9,615,,,
